,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU
1069,2024-01-13,Northeastern,62.71687,Towson,64.109795,0,-1.3929253,126.82666
632,2024-01-13,Cal Baptist,70.570724,Abilene Christian,66.32453,0,4.246193,136.89526
1125,2024-01-13,Elon,59.828075,Drexel,66.96759,0,-7.139515,126.79567
2102,2024-01-13,William & Mary,65.79437,Stony Brook,63.426556,0,2.367817,129.22093
1163,2024-01-13,Campbell,63.21945,Hofstra,72.66346,0,-9.444008,135.8829
812,2024-01-13,New Mexico,70.748955,San Diego St.,67.85028,0,2.898674,138.59924
1186,2024-01-13,Miami OH,76.62808,Eastern Michigan,66.72561,0,9.902473,143.3537
2031,2024-01-13,Texas A&M Commerce,83.97753,Houston Christian,66.728645,0,17.248886,150.70618
2214,2024-01-13,Winthrop,72.66451,Radford,67.82437,0,4.8401413,140.48889
1421,2024-01-13,Illinois Chicago,62.645367,Bradley,68.080444,0,-5.4350777,130.72581
2425,2024-01-13,Hawaii,67.43636,UC Riverside,57.702927,0,9.733437,125.13929
768,2024-01-13,Wyoming,61.32141,Fresno St.,64.60181,0,-3.2803955,125.92322
2549,2024-01-13,Middle Tennessee,68.74057,Sam Houston St.,64.01378,0,4.7267914,132.75435
1470,2024-01-13,Florida A&M,62.029163,Southern,60.731663,0,1.2975006,122.760826
2533,2024-01-13,Nebraska Omaha,76.13796,North Dakota St.,75.88494,0,0.25302124,152.0229
1613,2024-01-13,Montana,70.23099,Northern Arizona,65.913864,0,4.3171234,136.14485
1630,2024-01-13,Prairie View A&M,70.115395,Mississippi Valley St.,65.727905,0,4.3874893,135.84329
1530,2024-01-13,East Carolina,69.734535,SMU,70.32481,0,-0.590271,140.05934
1508,2024-01-13,UTSA,68.98874,Charlotte,68.30752,0,0.681221,137.29626
1644,2024-01-13,San Francisco,82.365685,Portland,72.86599,0,9.499695,155.23167
1521,2024-01-13,North Texas,66.18603,Temple,57.565964,0,8.620064,123.75199
3419,2024-01-14,UNC Wilmington,74.02186,Delaware,67.7654,0,6.2564545,141.78726
204,2024-01-14,Michigan St.,72.0907,Rutgers,58.245983,0,13.844715,130.33669
4433,2024-01-14,Canisius,67.466194,Fairfield,64.39898,0,3.067215,131.86517
4462,2024-01-14,Louisiana Tech,63.71271,Liberty,64.107056,0,-0.39434433,127.81976
3515,2024-01-14,Murray St.,74.6515,Northern Iowa,72.39167,0,2.2598267,147.04317
1262,2024-01-14,Connecticut,87.81122,Georgetown,63.61575,0,24.195469,151.42697
2049,2024-01-14,Tulsa,72.102,Tulane,80.02834,0,-7.926346,152.13034
3263,2024-01-14,Illinois St.,71.09145,Valparaiso,59.94756,0,11.143894,131.03902
4035,2024-01-14,Niagara,63.607655,Siena,59.808228,0,3.799427,123.41588
2129,2024-01-14,Marist,67.85699,Rider,65.43649,0,2.420494,133.29349
2521,2024-01-14,UCLA,72.273964,Washington,59.125454,0,13.14851,131.39941
2089,2024-01-14,Green Bay,63.046246,Cleveland St.,72.16685,0,-9.120602,135.21309
1549,2024-01-14,Florida Atlantic,85.05649,UAB,71.91526,0,13.141228,156.97174
2461,2024-01-14,Stanford,70.632484,Utah,65.511024,0,5.12146,136.14351
2618,2024-01-14,Iona,71.98252,Mount St. Mary's,60.751022,0,11.231499,132.73355
2371,2024-01-14,Illinois,74.00239,Maryland,62.16287,0,11.8395195,136.16525
1492,2024-01-14,Wichita St.,73.40423,Memphis,77.6594,0,-4.2551727,151.06363
2143,2024-01-14,Manhattan,59.46313,Saint Peter's,57.77239,0,1.6907425,117.23552
3597,2024-01-15,Princeton,78.03907,Dartmouth,64.07597,0,13.963097,142.11505
3588,2024-01-15,Central Connecticut,59.758423,Merrimack,56.677647,0,3.0807762,116.436066
1924,2024-01-15,Boston College,67.51233,Notre Dame,63.514942,0,3.997387,131.02727
2439,2024-01-15,Florida A&M,60.187103,Grambling St.,62.556904,0,-2.3698006,122.744
541,2024-01-15,Nicholls St.,79.807526,New Orleans,73.96622,0,5.8413086,153.77374
1971,2024-01-15,McNeese St.,80.10135,Lamar,68.53011,0,11.571236,148.63147
2343,2024-01-15,Michigan,71.58439,Ohio St.,64.646904,0,6.9374847,136.2313
384,2024-01-15,Saint Joseph's,78.97622,La Salle,68.9185,0,10.057716,147.89471
4881,2024-01-15,Southeastern Louisiana,80.226105,Texas A&M Corpus Chris,73.49414,0,6.731964,153.72025
4872,2024-01-15,Texas A&M Commerce,75.34847,Incarnate Word,62.82404,0,12.524433,138.17252
70,2024-01-15,Minnesota,73.377815,Iowa,79.23136,0,-5.853546,152.60918
2250,2024-01-15,Alabama St.,64.29194,Alcorn St.,68.209984,0,-3.918045,132.50192
4845,2024-01-15,Saint Francis,69.00666,Fairleigh Dickinson,70.99821,0,-1.9915466,140.00487
1103,2024-01-15,Hampton,80.36535,North Carolina A&T,68.862236,0,11.503113,149.22758
4684,2024-01-15,Alabama A&M,63.03448,Jackson St.,68.356224,0,-5.321743,131.3907
416,2024-01-15,George Washington,71.18838,George Mason,74.48212,0,-3.2937393,145.6705
2183,2024-01-15,Stetson,77.790955,Chicago St.,67.12601,0,10.6649475,144.91696
1467,2024-01-15,Bethune Cookman,63.52852,Southern,67.638466,0,-4.109947,131.16699
2024,2024-01-15,Northwestern St.,82.02606,Houston Christian,71.96734,0,10.058723,153.99341
272,2024-01-15,Wagner,63.729237,Stonehill,53.76594,0,9.963295,117.49518
3801,2024-01-15,Harvard,65.97903,Brown,66.04522,0,-0.06619263,132.02425
1642,2024-01-15,Texas Southern,79.82495,Mississippi Valley St.,64.13192,0,15.693031,143.95688
4379,2024-01-15,Prairie View A&M,71.52066,Arkansas Pine Bluff,68.2042,0,3.3164597,139.72485
1309,2024-01-15,Marquette,76.70965,Villanova,64.52874,0,12.180908,141.23839
4494,2024-01-15,Yale,84.26571,Columbia,63.809254,0,20.456455,148.07497
254,2024-01-15,Cornell,81.72442,Penn,72.4362,0,9.288216,154.16061
325,2024-01-15,Loyola MD,69.14628,American,65.61967,0,3.5266113,134.76595
305,2024-01-15,Le Moyne,66.989624,Sacred Heart,73.951866,0,-6.962242,140.9415
3956,2024-01-16,Pittsburgh,77.305305,Syracuse,66.59168,0,10.713623,143.89699
4292,2024-01-16,Northern Illinois,69.582985,Kent St.,71.82415,0,-2.2411652,141.40714
4137,2024-01-16,Eastern Michigan,71.840294,Ball St.,69.12198,0,2.7183151,140.96228
2146,2024-01-16,Duquesne,74.43098,Richmond,63.65095,0,10.7800255,138.08192
822,2024-01-16,Colorado St.,72.53917,Air Force,58.445206,0,14.093964,130.98438
1234,2024-01-16,Toledo,88.25022,Buffalo,75.325386,0,12.924835,163.5756
437,2024-01-16,Dayton,70.785484,Saint Louis,61.38141,0,9.404076,132.1669
4192,2024-01-16,Akron,75.84549,Western Michigan,59.016956,0,16.828533,134.86244
4640,2024-01-16,Xavier,77.42403,Butler,64.35708,0,13.066948,141.7811
2728,2024-01-16,Alabama,91.358055,Missouri,69.33994,0,22.018112,160.698
4606,2024-01-16,Indiana,67.66531,Purdue,70.681915,0,-3.0166016,138.34723
4803,2024-01-16,South Carolina,63.160053,Georgia,60.164627,0,2.9954262,123.32468
1984,2024-01-16,Arkansas,74.02213,Texas A&M,60.349316,0,13.672817,134.37144
959,2024-01-16,New Mexico,80.96316,Utah St.,69.87158,0,11.091576,150.83475
1356,2024-01-16,Seton Hall,71.466576,St. John's,66.9021,0,4.564476,138.36868
5144,2024-01-16,Miami OH,78.61569,Bowling Green,73.14859,0,5.467102,151.76428
1514,2024-01-16,SMU,75.23276,Temple,64.160484,0,11.072273,139.39325
