,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU,Win Percent
0,2024-02-21,Rhode Island,68.58214070959026,Richmond,69.13280718488518,0,-0.5506664752949177,137.71494789447544,0.581
0,2024-02-21,Mississippi St.,72.6507743250846,Mississippi,61.43355479233676,0,11.21721953274784,134.08432911742136,0.0
0,2024-02-21,USC Upstate,72.02773270157331,Charleston Southern,67.44400543838442,0,4.583727263188891,139.47173813995772,0.059
0,2024-02-21,Penn St.,68.89320957396315,Illinois,75.38135900972078,0,-6.488149435757634,144.27456858368393,0.995
0,2024-02-21,Vanderbilt,72.55621244509119,Georgia,71.9937647800359,0,0.5624476650552879,144.5499772251271,0.409
0,2024-02-21,Samford,74.94957820435282,Furman,72.54517892318394,0,2.404399281168878,147.49475712753676,0.203
0,2024-02-21,Illinois St.,70.05785467216995,Northern Iowa,70.45332712928345,0,-0.3954724571134989,140.5111818014534,0.554
0,2024-02-21,Alabama,78.79675315844352,Florida,69.1566803753603,0,9.640072783083227,147.95343353380383,0.001
0,2024-02-21,Miami FL,71.70606775557279,Duke,73.49674604353078,0,-1.790678287957988,145.20281379910358,0.73
0,2024-02-21,Holy Cross,70.33505305504828,Bucknell,67.45267367842715,0,2.882379376621131,137.78772673347544,0.16
0,2024-02-21,Marshall,77.31138063941945,James Madison,74.31233500787813,0,2.999045631541321,151.6237156472976,0.161
0,2024-02-21,Louisville,72.39486873479005,Notre Dame,65.66493644127593,0,6.729932293514125,138.059805176066,0.012
0,2024-02-21,Chattanooga,75.57848223905316,Wofford,69.32856033523345,0,6.249921903819711,144.9070425742866,0.012
0,2024-02-21,LSU,70.10096872682519,Kentucky,70.98084877915687,0,-0.8798800523316856,141.08181750598206,0.632
0,2024-02-21,Cincinnati,72.10632072958741,Oklahoma St.,66.48865551163911,0,5.6176652179483,138.5949762412265,0.039
0,2024-02-21,Marquette,81.71862632699032,DePaul,64.881392633775,0,16.837233693215325,146.6000189607653,0.0
0,2024-02-21,Wichita St.,76.47280982884388,Tulsa,65.74367166237525,0,10.72913816646863,142.21648149121913,0.0
0,2024-02-21,Jacksonville St.,68.01470581258401,Middle Tennessee,69.49448686104853,0,-1.4797810484645169,137.50919267363253,0.707
0,2024-02-21,New Mexico,80.08408388524086,Colorado St.,71.28704051560999,0,8.79704336963087,151.37112440085085,0.003
0,2024-02-21,Xavier,75.9449793381264,Providence,69.33512984729786,0,6.6098494908285375,145.28010918542427,0.003
0,2024-02-21,Saint Joseph's,80.16382331559923,George Washington,70.67202263907375,0,9.491800676525486,150.83584595467298,0.0
0,2024-02-21,UAB,79.8028581982866,Rice,72.38186988812181,0,7.4209883101647875,152.18472808640843,0.008
0,2024-02-21,Missouri St.,67.60556128105219,Bradley,67.12413338229278,0,0.4814278987594065,134.72969466334496,0.446
0,2024-02-21,Army,69.269982097631,Lehigh,68.81653665184469,0,0.45344544578631485,138.0865187494757,0.428
0,2024-02-21,UTSA,70.09690979667648,South Florida,73.11084418473631,0,-3.0139343880598233,143.2077539814128,0.815
0,2024-02-21,Memphis,80.23085569185837,Charlotte,62.08841190778565,0,18.142443784072718,142.319267599644,0.0
0,2024-02-21,UNC Greensboro,72.05732148715879,Western Carolina,66.41179246887948,0,5.645529018279305,138.46911395603826,0.022
0,2024-02-21,Illinois Chicago,74.4443941550753,Evansville,66.29875671985272,0,8.145637435222582,140.743150874928,0.002
0,2024-02-22,Northern Arizona,71.05836272410278,Eastern Washington,72.05689800612227,0,-0.998535282019489,143.11526073022503,0.614
0,2024-02-22,Northern Kentucky,69.08216908909498,Cleveland St.,68.13763859913703,0,0.9445304899579412,137.219807688232,0.387
0,2024-02-22,Detroit Mercy,71.82883543778624,Wright St.,79.04329625197657,0,-7.214460814190332,150.8721316897628,0.99
0,2024-02-22,UC Irvine,71.11457704769977,UC Santa Barbara,66.04957593091764,0,5.065001116782128,137.1641529786174,0.05
0,2024-02-22,UTEP,68.69866372640011,Louisiana Tech,66.32816243486819,0,2.370501291531923,135.0268261612683,0.177
0,2024-02-22,South Dakota St.,80.94831569595542,Denver,67.19206673944203,0,13.756248956513389,148.14038243539744,0.0
0,2024-02-22,Montana St.,70.63903442870088,Portland St.,72.16961673832388,0,-1.530582309623,142.80865116702478,0.681
0,2024-02-22,Florida Atlantic,76.40521274181475,SMU,67.03769902604871,0,9.367513715766037,143.44291176786345,0.001
0,2024-02-22,Long Beach St.,76.75006273093433,Cal St. Bakersfield,63.00535932475224,0,13.74470340618209,139.75542205568658,0.0
0,2024-02-22,Nebraska Omaha,74.61389732902407,Oral Roberts,76.92889337101401,0,-2.314996041989943,151.5427907000381,0.773
0,2024-02-22,Stony Brook,72.56434283336738,North Carolina A&T,62.931054084722106,0,9.63328874864527,135.49539691808948,0.001
0,2024-02-22,Maine,70.5746855238639,UMBC,68.49788836458082,0,2.076797159283089,139.0725738884447,0.231
0,2024-02-22,Seattle,72.53872083461437,Stephen F. Austin,70.162014857725,0,2.376705976889369,142.70073569233938,0.199
0,2024-02-22,New Mexico St.,69.50497719527802,Sam Houston St.,67.63348016253143,0,1.8714970327465892,137.13845735780944,0.259
0,2024-02-22,LIU,72.89459849872524,Le Moyne,66.82906591447178,0,6.065532584253461,139.723664413197,0.041
0,2024-02-22,Albany,66.01278439585475,Vermont,72.18000803809913,0,-6.16722364224438,138.19279243395388,0.993
0,2024-02-22,North Dakota St.,74.92941173168678,St. Thomas,70.23427003569591,0,4.69514169599087,145.16368176738268,0.052
0,2024-02-22,Tennessee St.,74.8277730425508,Eastern Illinois,65.18958871143539,0,9.638184331115411,140.0173617539862,0.0
0,2024-02-22,Cal St. Fullerton,70.6211306278542,Cal Poly,58.25419953491101,0,12.36693109294319,128.8753301627652,0.001
0,2024-02-22,Delaware,72.7121923771144,Charleston,77.11429269451277,0,-4.402100317398364,149.8264850716272,0.938
0,2024-02-22,Southeast Missouri St.,74.52194579864303,Little Rock,76.04659670052139,0,-1.5246509018783598,150.56854249916444,0.675
0,2024-02-22,UT Arlington,72.6077364019776,Southern Utah,66.98413592996279,0,5.6236004720148145,139.5918723319404,0.053
0,2024-02-22,Western Illinois,67.60692855294913,Morehead St.,68.95703177856679,0,-1.3501032256176586,136.56396033151591,0.671
0,2024-02-22,Arizona St.,71.60864656059849,Washington,68.57023990084716,0,3.038406659751331,140.17888646144564,0.142
0,2024-02-22,William & Mary,65.56506353269772,UNC Wilmington,71.40636021464621,0,-5.841296681948492,136.97142374734392,0.979
0,2024-02-22,Minnesota,67.39089569700995,Ohio St.,73.41690700663058,0,-6.026011309620628,140.80780270364053,0.982
0,2024-02-22,Arizona,81.90823494715964,Washington St.,65.27605220397781,0,16.63218274318183,147.18428715113745,0.0
0,2024-02-22,Louisiana Monroe,67.06262161544554,Louisiana,72.57547291479146,0,-5.512851299345925,139.638094530237,0.944
0,2024-02-22,Montana,70.25553486865445,Sacramento St.,64.9914929285508,0,5.2640419401036525,135.24702779720525,0.044
0,2024-02-22,Tarleton St.,66.49905003554328,Grand Canyon,72.23100187867553,0,-5.731951843132251,138.7300519142188,0.969
0,2024-02-22,Abilene Christian,72.43005179318224,Cal Baptist,68.27036285113104,0,4.159688942051204,140.7004146443133,0.06
0,2024-02-22,Cal St. Northridge,67.33029127463875,UC Davis,76.21744998345133,0,-8.887158708812578,143.54774125809007,0.998
0,2024-02-22,Robert Morris,69.45601617310949,Oakland,69.70198685091636,0,-0.24597067780686643,139.15800302402585,0.519
0,2024-02-22,Hofstra,71.58812608142328,Drexel,68.42262660418471,0,3.165499477238569,140.010752685608,0.121
0,2024-02-22,South Dakota,69.60165730033958,UMKC,66.40691867500378,0,3.194738625335802,136.00857597534338,0.133
0,2024-02-22,Eastern Kentucky,78.75860221880791,North Alabama,70.41075907375718,0,8.347843145050732,149.1693612925651,0.012
0,2024-02-22,Utah Valley,74.98316344916378,UT Rio Grande Valley,67.51605300759886,0,7.467110441564927,142.49921645676264,0.003
0,2024-02-22,Wagner,65.99699778387779,Central Connecticut,63.444946701549924,0,2.552051082327864,129.4419444854277,0.204
0,2024-02-22,Northwestern,70.39274479527593,Michigan,67.84126533153892,0,2.55147946373701,138.23401012681484,0.179
0,2024-02-22,Northern Colorado,78.04769772199812,Idaho,65.01494875694553,0,13.03274896505259,143.06264647894363,0.0
0,2024-02-22,Towson,74.48970989615727,Monmouth,63.60328373338863,0,10.886426162768636,138.0929936295459,0.0
0,2024-02-22,Old Dominion,67.35840505481256,Appalachian St.,66.53073973636266,0,0.8276653184499025,133.88914479117523,0.396
0,2024-02-22,Stetson,74.30896697608043,Queens,73.58379402952434,0,0.7251729465560857,147.89276100560477,0.427
0,2024-02-22,Portland,69.63898383746731,Gonzaga,87.36475120955144,0,-17.725767372084135,157.00373504701875,1.0
0,2024-02-22,FIU,68.48938987308198,Liberty,71.19737552553727,0,-2.7079856524552923,139.68676539861923,0.823
0,2024-02-22,Georgia Southern,66.17421461921438,Texas St.,65.41379814829514,0,0.7604164709192389,131.58801276750953,0.406
0,2024-02-22,Arkansas St.,72.33892689607572,Troy,66.88457052250284,0,5.454356373572878,139.22349741857857,0.046
0,2024-02-22,Sacred Heart,74.66963482992892,Fairleigh Dickinson,70.37244791729958,0,4.297186912629343,145.0420827472285,0.078
0,2024-02-22,Santa Clara,72.84623375564904,Loyola Marymount,73.72204814555155,0,-0.8758143899025157,146.56828190120058,0.594
0,2024-02-22,Merrimack,68.27235464587561,Saint Francis,62.973045910739145,0,5.299308735136464,131.24540055661475,0.041
0,2024-02-22,Florida Gulf Coast,74.44510154515943,Kennesaw St.,67.60587419713973,0,6.839227348019705,142.05097574229916,0.013
0,2024-02-22,UMass Lowell,74.26661736832196,Binghamton,65.23154167343186,0,9.035075694890097,139.4981590417538,0.003
0,2024-02-22,Purdue,75.1893834784424,Rutgers,61.817671461825775,0,13.37171201661662,137.00705494026818,0.0
0,2024-02-22,UC Riverside,70.32506674662314,UC San Diego,68.47419427433721,0,1.8508724722859284,138.79926102096033,0.27
0,2024-02-22,Stanford,73.1694139833175,Oregon,69.72258157120231,0,3.446832412115185,142.8919955545198,0.119
0,2024-02-22,Lindenwood,70.1927804909393,Tennessee Martin,75.36035683942173,0,-5.167576348482427,145.55313733036104,0.912
0,2024-02-22,California,72.90373744593933,Oregon St.,67.05831321476053,0,5.8454242311787965,139.96205066069984,0.023
0,2024-02-22,Tennessee Tech,69.12866160265301,SIU Edwardsville,71.83613470169392,0,-2.707473099040911,140.96479630434692,0.785
0,2024-02-22,Northeastern,71.04277959004746,Elon,62.39229897076326,0,8.650480619284203,133.43507856081072,0.001
0,2024-02-22,New Hampshire,69.84066755793843,NJIT,65.47025618063603,0,4.370411377302403,135.31092373857444,0.074
0,2024-02-22,Bellarmine,74.23568977315374,Central Arkansas,68.83669087454898,0,5.398998898604759,143.07238064770272,0.041
0,2024-02-22,Southern Miss,70.55014561810897,South Alabama,65.77629564814997,0,4.773849969959002,136.32644126625894,0.048
0,2024-02-22,Campbell,68.78727617206451,Hampton,70.47723761050551,0,-1.6899614384410029,139.26451378257002,0.693
0,2024-02-23,Manhattan,65.91720199234076,Marist,67.49119961580563,0,-1.5739976234648623,133.4084016081464,0.715
0,2024-02-23,Milwaukee,75.60949479979996,Youngstown St.,73.84523905505674,0,1.7642557447432239,149.4547338548567,0.289
0,2024-02-23,Canisius,67.8309155948934,Niagara,64.43603445235684,0,3.394881142536562,132.26695004725025,0.105
0,2024-02-23,Rider,70.03230261571531,Iona,72.65332543556613,0,-2.621022819850822,142.68562805128144,0.826
0,2024-02-23,Dartmouth,70.8126153981916,Penn,71.67134560902372,0,-0.8587302108321211,142.48396100721533,0.63
0,2024-02-23,Mount St. Mary's,64.07133103708115,Saint Peter's,60.26022491787891,0,3.8111061192022433,124.33155595496007,0.099
0,2024-02-23,Fordham,68.5866101553017,Duquesne,70.03047405234658,0,-1.4438638970448778,138.61708420764828,0.715
0,2024-02-23,Harvard,67.24465111529926,Princeton,70.13710129927661,0,-2.8924501839773455,137.38175241457589,0.872
0,2024-02-23,Quinnipiac,69.39022991689268,Fairfield,66.44454115898439,0,2.945688757908286,135.8347710758771,0.153
0,2024-02-23,Cornell,72.82090228221271,Yale,75.08706071367156,0,-2.266158431458848,147.90796299588428,0.844
0,2024-02-23,Columbia,69.85675472214271,Brown,71.52467329245235,0,-1.667918570309638,141.38142801459506,0.736
0,2024-02-23,Green Bay,69.81832732616331,Purdue Fort Wayne,73.22482207349732,0,-3.4064947473340084,143.04314939966065,0.855
0,2024-02-23,San Jose St.,65.94415945750039,Nevada,71.47562339516243,0,-5.531463937662039,137.41978285266282,0.95
0,2024-02-23,Jacksonville,68.75762092059344,North Florida,66.9154982625001,0,1.842122658093345,135.67311918309355,0.28
0,2024-02-24,Bellarmine,70.27412563923447,North Alabama,70.23787391601716,0,0.03625172321730474,140.51199955525163,0.504
0,2024-02-24,Rice,75.43245069172053,East Carolina,72.70927853891347,0,2.7231721528070665,148.14172923063398,0.191
0,2024-02-24,Belmont,73.43409229843519,Missouri St.,69.47463560328356,0,3.95945669515163,142.90872790171875,0.096
0,2024-02-24,Miami OH,74.56385697346373,Central Michigan,66.35721972342485,0,8.206637250038881,140.92107669688858,0.004
0,2024-02-24,Southern Miss,72.96291860994911,Louisiana,67.45846958644516,0,5.504449023503952,140.42138819639428,0.022
0,2024-02-24,UTEP,68.6991469537544,Sam Houston St.,65.16193742810525,0,3.5372095256491463,133.86108438185965,0.096
0,2024-02-24,Richmond,70.98339096682118,Davidson,66.63388812367144,0,4.349502843149736,137.61727909049262,0.063
0,2024-02-24,Cal Poly,61.818985885541245,UC Riverside,67.21376816147493,0,-5.394782275933686,129.03275404701617,0.956
0,2024-02-24,Wake Forest,69.91704242947304,Duke,74.39910536276412,0,-4.4820629332910755,144.31614779223716,0.949
0,2024-02-24,Stanford,77.65945516244386,Oregon St.,62.457160117645074,0,15.202295044798788,140.11661528008892,0.0
0,2024-02-24,Tennessee Tech,69.65796399114868,Eastern Illinois,65.06038275167128,0,4.5975812394773925,134.71834674281996,0.08
0,2024-02-24,UCF,64.29479413095657,Texas Tech,63.750542842087526,0,0.5442512888690487,128.0453369730441,0.423
0,2024-02-24,Tennessee St.,74.24268963358656,SIU Edwardsville,72.12542437547519,0,2.117265258111374,146.36811400906174,0.249
0,2024-02-24,Ball St.,76.27067847016615,Eastern Michigan,67.92559686252909,0,8.345081607637056,144.19627533269522,0.001
0,2024-02-24,Northeastern,70.13588381523559,Hampton,66.95044585060872,0,3.185437964626871,137.0863296658443,0.158
0,2024-02-24,Arkansas,79.18173509049866,Missouri,68.35166150993906,0,10.8300735805596,147.53339660043773,0.0
0,2024-02-24,Oklahoma St.,68.65461875904096,Oklahoma,66.96462683437969,0,1.6899919246612711,135.61924559342066,0.295
0,2024-02-24,Harvard,69.71261378298297,Penn,68.28073762106145,0,1.4318761619215223,137.9933514040444,0.303
0,2024-02-24,Loyola Chicago,73.2887109827903,George Mason,64.04808770374075,0,9.240623279049558,137.33679868653104,0.0
0,2024-02-24,Lindenwood,68.60086555039369,Little Rock,76.51961617399712,0,-7.9187506236034295,145.1204817243908,0.992
0,2024-02-24,Radford,70.06118667747616,Longwood,65.2739597066759,0,4.787226970800262,135.33514638415204,0.04
0,2024-02-24,Colgate,76.57865564992707,American,65.8862101038251,0,10.692445546101965,142.46486575375218,0.0
0,2024-02-24,Florida Gulf Coast,76.65310922453503,Queens,70.90564093433777,0,5.747468290197261,147.55875015887278,0.04
0,2024-02-24,Montana,73.05534548973108,Portland St.,70.26292230255363,0,2.792423187177448,143.3182677922847,0.201
0,2024-02-24,Florida,77.29282472774746,Vanderbilt,68.63541764236994,0,8.657407085377514,145.9282423701174,0.003
0,2024-02-24,Murray St.,78.28232331960358,Valparaiso,63.525662456205346,0,14.756660863398231,141.80798577580893,0.0
0,2024-02-24,New Mexico St.,69.4695924851309,Louisiana Tech,68.95116966885875,0,0.5184228162721496,138.42076215398964,0.427
0,2024-02-24,Cornell,75.89158664088268,Brown,70.059251464011,0,5.8323351768716805,145.95083810489368,0.015
0,2024-02-24,Southern,65.10768380116188,Grambling St.,65.36128683389725,0,-0.25360303273537,130.46897063505912,0.518
0,2024-02-24,Southeastern Louisiana,78.32963388906026,New Orleans,71.89642995630854,0,6.433203932751724,150.2260638453688,0.023
0,2024-02-24,Middle Tennessee,72.92888596412273,Western Kentucky,68.06539887970403,0,4.8634870844186935,140.99428484382676,0.053
0,2024-02-24,LSU,66.92740742809454,Mississippi St.,65.80391008594981,0,1.1234973421447307,132.73131751404435,0.35
0,2024-02-24,New Mexico,77.74952391700947,Air Force,62.53380192539654,0,15.21572199161293,140.28332584240601,0.0
0,2024-02-24,Penn St.,70.15709414458405,Indiana,71.81668007914833,0,-1.6595859345642765,141.9737742237324,0.709
0,2024-02-24,Vermont,74.1915387835548,Bryant,67.99646304250614,0,6.195075741048669,142.18800182606094,0.01
0,2024-02-24,Tarleton St.,68.22508553669424,Cal Baptist,67.93855309493017,0,0.28653244176406645,136.1636386316244,0.442
0,2024-02-24,North Dakota St.,74.39543950468028,North Dakota,69.64434109943656,0,4.751098405243724,144.03978060411686,0.055
0,2024-02-24,Abilene Christian,70.60883614909154,Grand Canyon,72.54413100067373,0,-1.935294851582185,143.1529671497653,0.761
0,2024-02-24,Old Dominion,74.2564640820593,Coastal Carolina,67.78014003597616,0,6.4763240460831355,142.03660411803546,0.02
0,2024-02-24,Fresno St.,61.89731590589683,San Diego St.,67.84026581145035,0,-5.942949905553519,129.73758171734718,0.966
0,2024-02-24,Clemson,76.48615824973656,Florida St.,68.0635415716074,0,8.42261667812916,144.54969982134395,0.002
0,2024-02-24,Western Michigan,69.83840212529898,Buffalo,71.78250079111581,0,-1.9440986658168242,141.6209029164148,0.766
0,2024-02-24,Nicholls St.,69.84131812780565,Texas A&M Commerce,69.39715520956804,0,0.444162918237609,139.2384733373737,0.437
0,2024-02-24,Maine,69.69717800148595,NJIT,63.76151946015737,0,5.9356585413285785,133.45869746164334,0.023
0,2024-02-24,Lafayette,67.50285000647682,Lehigh,69.6575876678009,0,-2.154737661324077,137.16043767427772,0.773
0,2024-02-24,Towson,71.9105798272716,Charleston,73.16499863574056,0,-1.2544188084689551,145.07557846301216,0.676
0,2024-02-24,Pacific,70.45681931291308,Loyola Marymount,73.63982574130188,0,-3.1830064283887936,144.09664505421495,0.84
0,2024-02-24,Samford,75.4219234496899,East Tennessee St.,65.19575394948173,0,10.226169500208172,140.6176773991716,0.0
0,2024-02-24,Lamar,68.82572267111571,Texas A&M Corpus Chris,70.23942053931756,0,-1.4136978682018508,139.0651432104333,0.671
0,2024-02-24,Miami FL,79.35468603395395,Georgia Tech,67.04193518942927,0,12.312750844524686,146.39662122338322,0.0
0,2024-02-24,Eastern Kentucky,83.17484202799102,Central Arkansas,69.06265562758618,0,14.112186400404838,152.23749765557722,0.0
