,Date,Home,Away,Home Score,Away Score,OT,Conf,Result,Nuetral
1199,2023-11-29,Wake Forest,Florida,72.0,74.0,45%,0,0,0
1200,2023-11-29,Virginia,Texas A&M,65.0,63.0,58%,0,1,0
1201,2023-11-29,Austin Peay,Morehead St.,71.0,66.0,64%,0,1,0
1202,2023-11-29,Queens,Gardner Webb,73.0,71.0,57%,0,1,0
1203,2023-11-29,Pacific,Cal St. Northridge,78.0,66.0,86%,0,1,0
1204,2023-11-29,Nevada,Montana,75.0,64.0,85%,0,1,0
1205,2023-11-29,High Point,Morgan St.,78.0,70.0,78%,0,1,0
1206,2023-11-29,Columbia,Loyola MD,74.0,68.0,69%,0,1,0
1207,2023-11-29,Idaho,Denver,71.0,75.0,36%,0,0,0
1208,2023-11-29,Duquesne,UC Irvine,72.0,67.0,65%,0,1,0
1209,2023-11-29,Appalachian St.,East Tennessee St.,72.0,62.0,82%,0,1,0
1210,2023-11-29,Southern Utah,Cal Baptist,69.0,70.0,45%,1,0,0
1211,2023-11-29,UT Rio Grande Valley,Grand Canyon,68.0,75.0,27%,1,0,0
1212,2023-11-29,Auburn,Virginia Tech,77.0,67.0,82%,0,1,0
1213,2023-11-29,Navy,VMI,72.0,64.0,77%,0,1,0
1214,2023-11-29,Colorado St.,Colorado,72.0,74.0,40%,0,0,0
1215,2023-11-29,UTEP,Texas A&M Corpus Chris,74.0,64.0,83%,0,1,0
1216,2023-11-29,James Madison,Buffalo,80.0,69.0,82%,0,1,0
1217,2023-11-29,Old Dominion,Radford,68.0,65.0,61%,0,1,0
1218,2023-11-29,Lafayette,Drexel,62.0,70.0,22%,0,0,0
1219,2023-11-29,Seton Hall,Northeastern,74.0,59.0,92%,0,1,0
1220,2023-11-29,Le Moyne,Fredonia St.,,,100%,0,1,0
1221,2023-11-29,Detroit Mercy,Oakland,74.0,72.0,58%,1,1,0
1222,2023-11-29,Lipscomb,Chattanooga,77.0,73.0,64%,0,1,0
1223,2023-11-29,Vermont,Dartmouth,75.0,64.0,83%,0,1,0
1224,2023-11-29,Murray St.,Bradley,71.0,69.0,57%,1,1,0
1225,2023-11-29,Jacksonville,Campbell,67.0,60.0,72%,0,1,0
1226,2023-11-29,Wichita St.,Richmond,71.0,68.0,59%,0,1,0
1227,2023-11-29,Cornell,Monmouth,81.0,68.0,87%,0,1,0
1228,2023-11-29,Lehigh,Saint Francis,78.0,65.0,87%,0,1,0
1229,2023-11-29,Arizona St.,Sam Houston St.,72.0,65.0,76%,0,1,0
1230,2023-11-29,Cal Poly,San Jose St.,60.0,67.0,26%,0,0,0
1231,2023-11-29,Utah Valley,Seattle,71.0,70.0,54%,1,1,0
1232,2023-11-29,USC,Eastern Washington,81.0,64.0,94%,0,1,0
1233,2023-11-29,Texas A&M Commerce,Dallas Christian,,,100%,0,1,0
1234,2023-11-29,FIU,Florida Gulf Coast,74.0,72.0,55%,0,1,0
1235,2023-11-29,Iowa,North Florida,87.0,67.0,97%,0,1,0
1236,2023-11-29,San Diego,Northern Colorado,74.0,72.0,58%,0,1,0
1237,2023-11-29,Ohio St.,Central Michigan,82.0,58.0,98%,0,1,0
1238,2023-11-29,Western Kentucky,Campbellsville,,,100%,0,1,0
1239,2023-11-29,Northern Iowa,Belmont,76.0,71.0,69%,1,1,0
1240,2023-11-29,Youngstown St.,Cleveland St.,73.0,71.0,59%,1,1,0
1241,2023-11-29,New Mexico,Louisiana Tech,79.0,68.0,84%,0,1,0
1242,2023-11-29,Army,Central Connecticut,70.0,65.0,66%,0,1,0
1243,2023-11-29,Stephen F. Austin,Tarleton St.,75.0,65.0,81%,1,1,0
1244,2023-11-29,Tulane,Prairie View A&M,82.0,63.0,95%,0,1,0
1245,2023-11-29,Temple,La Salle,72.0,67.0,67%,0,1,0
1246,2023-11-29,Purdue Fort Wayne,Green Bay,76.0,68.0,78%,1,1,0
1247,2023-11-29,Wright St.,IUPUI,81.0,66.0,90%,1,1,0
1248,2023-11-29,Yale,Stony Brook,77.0,60.0,93%,0,1,0
1249,2023-11-29,Charlotte,Davidson,68.0,65.0,57%,0,1,0
1250,2023-11-29,Florida St.,Georgia,72.0,73.0,48%,0,0,0
1251,2023-11-29,Harvard,American,70.0,64.0,72%,0,1,0
1252,2023-11-29,Stonehill,UMass Lowell,66.0,74.0,26%,0,0,0
1253,2023-11-29,Villanova,Saint Joseph's,79.0,66.0,89%,0,1,0
1254,2023-11-29,Iona,Marist,74.0,64.0,82%,1,1,0
1255,2023-11-29,Arkansas,Duke,73.0,70.0,59%,0,1,0
1256,2023-11-29,Santa Clara,Menlo,,,100%,0,1,0
1257,2023-11-29,Colgate,Binghamton,78.0,65.0,87%,0,1,0
1258,2023-11-29,Missouri St.,Evansville,76.0,62.0,91%,1,1,0
1259,2023-11-29,UC Santa Barbara,Northern Arizona,73.0,66.0,76%,0,1,0
1260,2023-11-29,Bucknell,Princeton,65.0,75.0,18%,0,0,0
1261,2023-11-30,East Carolina,UNC Wilmington,72.0,68.0,64%,0,1,0
1262,2023-11-30,Jacksonville St.,South Alabama,68.0,67.0,52%,0,1,0
1263,2023-11-30,Montana St.,Rocky Mountain,,,100%,0,1,0
1264,2023-11-30,Florida Atlantic,Liberty,73.0,65.0,77%,0,1,0
1265,2023-11-30,Chicago St.,Delaware St.,70.0,67.0,63%,0,1,0
1266,2023-11-30,Nebraska Omaha,Bellevue,,,100%,0,1,0
1267,2023-11-30,Texas,Texas St.,76.0,57.0,95%,0,1,0
1268,2023-11-30,Butler,Texas Tech,62.0,65.0,39%,0,0,0
1269,2023-11-30,Fordham,Fairleigh Dickinson,76.0,64.0,86%,0,1,0
1270,2023-11-30,UCLA,UC Riverside,76.0,56.0,96%,0,1,0
1271,2023-11-30,Rice,Tennessee Martin,84.0,72.0,86%,0,1,0
1272,2023-11-30,Oregon St.,UC Davis,70.0,68.0,57%,0,1,0
1273,2023-11-30,Elon,Warren Wilson,,,100%,0,1,0
1274,2023-11-30,Oklahoma,Arkansas Pine Bluff,81.0,57.0,99%,0,1,0
1275,2023-11-30,Coppin St.,UMBC,68.0,74.0,31%,0,0,0
1276,2023-11-30,Western Illinois,Hannibal LaGrange,,,100%,0,1,0
1277,2023-11-30,Samford,Louisiana,76.0,70.0,70%,0,1,0
1278,2023-11-30,UTSA,Lamar,76.0,66.0,81%,0,1,0
1279,2023-11-30,Hofstra,South Florida,73.0,69.0,63%,0,1,0
1280,2023-11-30,North Alabama,Tennessee Tech,76.0,66.0,81%,0,1,0
1281,2023-11-30,Oklahoma St.,Creighton,68.0,73.0,32%,0,0,0
1282,2023-11-30,Longwood,The Apprentice School,,,100%,0,1,0
1283,2023-11-30,Illinois Chicago,Illinois St.,69.0,70.0,47%,1,0,0
1284,2023-11-30,Utah,Hawaii,71.0,63.0,79%,0,1,0
1285,2023-11-30,UMKC,Southeast Missouri St.,72.0,67.0,68%,0,1,0
1286,2023-11-30,Kent St.,Shawnee St.,,,100%,0,1,0
1287,2023-11-30,Minnesota,New Orleans,80.0,66.0,88%,0,1,0
1288,2023-11-30,Sacred Heart,New Hampshire,73.0,69.0,65%,0,1,0
1289,2023-12-01,Cal St. Fullerton,North Dakota,73.0,65.0,76%,0,1,0
1290,2023-12-01,Portland,Wyoming,77.0,70.0,72%,0,1,0
1291,2023-12-01,South Carolina,George Washington,78.0,64.0,89%,0,1,0
1292,2023-12-01,Brown,Bryant,74.0,70.0,67%,0,1,0
1293,2023-12-01,Maryland Eastern Shore,Hampton,68.0,71.0,38%,0,0,0
1294,2023-12-01,DePaul,Iowa St.,64.0,70.0,28%,0,0,0
1295,2023-12-01,UNC Greensboro,William Peace,,,100%,0,1,0
1296,2023-12-01,Boise St.,Saint Mary's,66.0,67.0,46%,0,0,0
1297,2023-12-01,Liberty,Charleston,74.0,71.0,60%,0,1,1
1298,2023-12-01,UNC Asheville,Johnson TN,,,100%,0,1,0
1299,2023-12-01,Manhattan,Mount St. Mary's,64.0,67.0,41%,1,0,0
1300,2023-12-01,Georgia,Mercer,77.0,60.0,93%,0,1,0
1301,2023-12-01,Western Michigan,St. Thomas,70.0,71.0,46%,0,0,0
1302,2023-12-01,BYU,Fresno St.,73.0,63.0,81%,0,1,0
1303,2023-12-01,Indiana,Maryland,69.0,70.0,49%,1,0,0
1304,2023-12-01,Bethune Cookman,Incarnate Word,72.0,68.0,66%,0,1,0
1305,2023-12-01,Xavier,Houston,69.0,72.0,39%,0,0,0
1306,2023-12-01,Northwestern,Purdue,67.0,71.0,35%,1,0,0
1307,2023-12-01,South Dakota St.,Towson,72.0,69.0,58%,0,1,0
1308,2023-12-01,West Virginia,St. John's,74.0,71.0,60%,0,1,0
1309,2023-12-01,Little Rock,Arkansas St.,72.0,73.0,47%,0,0,0
1310,2023-12-01,Canisius,Quinnipiac,73.0,70.0,61%,1,1,0
1311,2023-12-01,Niagara,Saint Peter's,63.0,59.0,66%,1,1,0
1312,2023-12-01,Troy,SIU Edwardsville,74.0,70.0,65%,0,1,0
1313,2023-12-01,Eastern Michigan,Lake Superior St.,,,100%,0,1,0
1314,2023-12-01,Army,SUNY Maritime,,,100%,0,1,0
1315,2023-12-01,Kansas,Connecticut,72.0,68.0,64%,0,1,0
1316,2023-12-01,Fairfield,Iona,68.0,69.0,45%,1,0,0
1317,2023-12-01,UC San Diego,San Diego St.,62.0,75.0,12%,0,0,0
1318,2023-12-01,Queens,Carolina Christian,,,100%,0,1,0
1319,2023-12-01,LSU,Southeastern Louisiana,80.0,63.0,93%,0,1,0
1320,2023-12-01,Siena,Rider,70.0,69.0,54%,1,1,0
1321,2023-12-01,UAB,Southern Miss,75.0,69.0,73%,0,1,0
1322,2023-12-01,VCU,Norfolk St.,76.0,62.0,90%,0,1,0
1323,2023-12-02,Marshall,Miami OH,78.0,71.0,75%,0,1,0
1324,2023-12-02,Wisconsin,Marquette,70.0,68.0,56%,0,1,0
1325,2023-12-02,Northern Arizona,Pacific,71.0,70.0,55%,0,1,0
1326,2023-12-02,California,Santa Clara,75.0,72.0,62%,0,1,0
1327,2023-12-02,Providence,Rhode Island,76.0,62.0,89%,0,1,0
1328,2023-12-02,Dayton,Grambling St.,73.0,57.0,92%,0,1,0
1329,2023-12-02,Georgetown,TCU,67.0,76.0,21%,0,0,0
1330,2023-12-02,North Carolina Central,USC Upstate,71.0,69.0,56%,0,1,0
1331,2023-12-02,Northeastern,Old Dominion,67.0,66.0,52%,0,1,0
1332,2023-12-02,Rutgers,Illinois,68.0,71.0,41%,1,0,0
1333,2023-12-02,Sacred Heart,Boston University,72.0,67.0,67%,0,1,0
1334,2023-12-02,American,Saint Francis,75.0,64.0,85%,0,1,0
1335,2023-12-02,Oakland,Purdue Fort Wayne,75.0,70.0,67%,1,1,0
1336,2023-12-02,Kennesaw St.,Georgia St.,71.0,69.0,57%,0,1,0
1337,2023-12-02,Drake,Missouri St.,72.0,64.0,76%,1,1,0
1338,2023-12-02,Seattle,Southern Utah,77.0,66.0,84%,1,1,0
1339,2023-12-02,Utah Tech,Utah Valley,71.0,72.0,46%,1,0,0
1340,2023-12-02,Boston College,N.C. State,70.0,73.0,38%,1,0,0
1341,2023-12-02,Baylor,Northwestern St.,86.0,56.0,99.7%,0,1,0
1342,2023-12-02,Cleveland St.,Detroit Mercy,77.0,67.0,80%,1,1,0
1343,2023-12-02,Georgia Southern,Jacksonville,66.0,62.0,64%,0,1,0
1344,2023-12-02,Montana,San Jose St.,69.0,66.0,58%,0,1,0
1345,2023-12-02,Tarleton St.,UT Rio Grande Valley,73.0,69.0,67%,1,1,0
1346,2023-12-02,Richmond,William & Mary,75.0,61.0,89%,0,1,0
1347,2023-12-02,FIU,LIU,82.0,65.0,94%,0,1,0
1348,2023-12-02,Kentucky,UNC Wilmington,79.0,62.0,93%,0,1,0
1349,2023-12-02,Central Connecticut,Holy Cross,71.0,66.0,68%,0,1,0
1350,2023-12-02,Toledo,George Mason,75.0,71.0,64%,0,1,0
1351,2023-12-02,Green Bay,Milwaukee,71.0,77.0,29%,1,0,0
1352,2023-12-02,Charleston Southern,South Carolina St.,74.0,69.0,71%,0,1,0
1353,2023-12-02,Bradley,Indiana St.,73.0,69.0,65%,1,1,0
1354,2023-12-02,Coastal Carolina,Winthrop,74.0,75.0,43%,0,0,0
1355,2023-12-02,Belmont,Valparaiso,79.0,65.0,90%,1,1,0
1356,2023-12-02,Evansville,Northern Iowa,66.0,77.0,16%,1,0,0
1357,2023-12-02,Miami FL,Notre Dame,78.0,64.0,88%,1,1,0
1358,2023-12-02,Utah St.,UC Irvine,70.0,67.0,60%,0,1,0
1359,2023-12-02,Vanderbilt,Alabama A&M,81.0,60.0,97%,0,1,0
1360,2023-12-02,Florida Atlantic,Charleston,81.0,70.0,85%,0,1,0
1361,2023-12-02,Penn St.,Bucknell,80.0,61.0,96%,0,1,0
1362,2023-12-02,IUPUI,Northern Kentucky,66.0,70.0,36%,1,0,0
1363,2023-12-02,Albany,Dartmouth,71.0,69.0,55%,0,1,0
1364,2023-12-02,Arizona,Colgate,87.0,68.0,95%,0,1,0
1365,2023-12-02,Long Beach St.,Sacramento St.,76.0,67.0,79%,0,1,0
1366,2023-12-02,North Carolina,Florida St.,80.0,67.0,88%,1,1,0
1367,2023-12-02,Stony Brook,Wagner,66.0,61.0,65%,0,1,0
1368,2023-12-02,Mississippi,Memphis,71.0,75.0,38%,0,0,0
1369,2023-12-02,Merrimack,UMass Lowell,64.0,69.0,30%,0,0,0
1370,2023-12-02,Buffalo,St. Bonaventure,66.0,75.0,22%,0,0,0
1371,2023-12-02,Campbell,Southern Virginia,,,100%,0,1,0
1372,2023-12-02,Gonzaga,USC,77.0,73.0,65%,0,1,1
1373,2023-12-02,Southern Illinois,Saint Louis,68.0,69.0,50%,0,0,0
1374,2023-12-02,Rice,Houston Christian,88.0,67.0,97%,0,1,0
1375,2023-12-02,McNeese St.,Tennessee Martin,82.0,73.0,80%,0,1,0
1376,2023-12-02,Middle Tennessee,Wofford,74.0,65.0,79%,0,1,0
1377,2023-12-02,Eastern Illinois,St. Louis Pharmacy,,,100%,0,1,0
1378,2023-12-02,North Florida,High Point,76.0,73.0,62%,0,1,0
1379,2023-12-02,Idaho,Cal Poly,66.0,67.0,49%,0,0,0
1380,2023-12-02,Oral Roberts,Tulsa,78.0,70.0,76%,0,1,0
1381,2023-12-02,Idaho St.,Lindenwood,73.0,63.0,81%,0,1,0
1382,2023-12-02,North Texas,Mississippi Valley St.,77.0,52.0,99%,0,1,0
1383,2023-12-02,Nevada,Loyola Marymount,74.0,68.0,70%,0,1,0
1384,2023-12-02,Louisiana Tech,Nicholls St.,78.0,62.0,92%,0,1,0
1385,2023-12-02,Northern Colorado,Cal St. Northridge,77.0,69.0,77%,0,1,0
1386,2023-12-02,Tennessee St.,Austin Peay,72.0,73.0,48%,0,0,0
1387,2023-12-02,Colorado St.,Washington,73.0,72.0,51%,0,1,1
1388,2023-12-02,Princeton,Furman,74.0,72.0,60%,0,1,0
1389,2023-12-02,Oregon,Michigan,72.0,68.0,64%,0,1,0
1390,2023-12-02,Ball St.,Bellarmine,72.0,68.0,62%,0,1,0
1391,2023-12-02,Southern Indiana,Bowling Green,72.0,77.0,31%,0,0,0
1392,2023-12-02,Kansas St.,North Alabama,83.0,63.0,96%,0,1,0
1393,2023-12-02,Davidson,Wright St.,74.0,71.0,59%,0,1,0
1394,2023-12-02,Vermont,Yale,69.0,71.0,43%,0,0,0
1395,2023-12-02,UMBC,Lehigh,74.0,71.0,61%,0,1,0
1396,2023-12-02,Grand Canyon,UT Arlington,74.0,63.0,84%,1,1,0
1397,2023-12-02,New Mexico,New Mexico St.,81.0,67.0,90%,0,1,0
1398,2023-12-02,NJIT,Fairleigh Dickinson,71.0,69.0,58%,0,1,0
1399,2023-12-02,VMI,Presbyterian,69.0,68.0,50%,0,1,0
1400,2023-12-02,Virginia,Syracuse,72.0,60.0,86%,1,1,0
1401,2023-12-02,Lafayette,Cornell,68.0,76.0,23%,0,0,0
1402,2023-12-02,Gardner Webb,Western Carolina,71.0,69.0,60%,0,1,0
1403,2023-12-02,North Carolina A&T,The Citadel,68.0,72.0,37%,0,0,0
1404,2023-12-02,UCF,Lipscomb,76.0,64.0,85%,0,1,0
1405,2023-12-02,Abilene Christian,Stephen F. Austin,73.0,74.0,49%,1,0,0
1406,2023-12-02,Loyola MD,Delaware St.,71.0,66.0,69%,0,1,0
1407,2023-12-02,Denver,Colorado College,,,100%,0,1,0
1408,2023-12-02,Ohio,Delaware,77.0,70.0,75%,0,1,0
1409,2023-12-02,Washington St.,Portland St.,77.0,66.0,85%,0,1,0
1410,2023-12-02,Georgia Tech,Duke,65.0,75.0,18%,1,0,0
1411,2023-12-02,Loyola Chicago,Harvard,74.0,61.0,88%,0,1,0
1412,2023-12-02,Robert Morris,Youngstown St.,69.0,72.0,38%,1,0,0
1413,2023-12-02,Stonehill,Binghamton,68.0,69.0,48%,0,0,0
1414,2023-12-02,Massachusetts,South Florida,71.0,73.0,44%,0,0,0
1415,2023-12-03,Western Illinois,South Dakota,71.0,69.0,58%,0,1,0
1416,2023-12-03,Jacksonville St.,East Tennessee St.,70.0,65.0,70%,0,1,0
1417,2023-12-03,Appalachian St.,Auburn,64.0,73.0,20%,0,0,0
1418,2023-12-03,New Hampshire,Columbia,71.0,70.0,55%,0,1,0
1419,2023-12-03,Mississippi St.,Southern,77.0,52.0,99%,0,1,0
1420,2023-12-03,Southeast Missouri St.,Missouri Baptist,,,100%,0,1,0
1421,2023-12-03,Rider,Fairfield,70.0,66.0,65%,1,1,0
1422,2023-12-03,Illinois St.,Murray St.,72.0,71.0,53%,1,1,0
1423,2023-12-03,James Madison,Keystone,,,100%,0,1,0
1424,2023-12-03,Hawaii,Central Arkansas,78.0,63.0,91%,0,1,0
1425,2023-12-03,Pittsburgh,Clemson,71.0,69.0,57%,1,1,0
1426,2023-12-03,Virginia Tech,Louisville,75.0,66.0,78%,1,1,0
1427,2023-12-03,Cincinnati,Florida Gulf Coast,77.0,65.0,85%,0,1,0
1428,2023-12-03,UC Riverside,North Dakota,72.0,67.0,66%,0,1,0
1429,2023-12-03,Navy,Coppin St.,72.0,61.0,83%,0,1,0
1430,2023-12-03,Niagara,Quinnipiac,68.0,65.0,61%,1,1,0
1431,2023-12-03,Alabama St.,MUW,,,100%,0,1,0
1432,2023-12-03,Radford,Elon,74.0,62.0,88%,0,1,0
1433,2023-12-03,Stanford,San Diego,82.0,63.0,96%,0,1,0
1434,2023-12-03,Arizona St.,San Francisco,73.0,67.0,68%,0,1,0
1435,2023-12-03,Chicago St.,Stetson,69.0,72.0,37%,0,0,0
1436,2023-12-03,Sam Houston St.,Lamar,75.0,60.0,91%,0,1,0
1437,2023-12-03,Marist,Manhattan,71.0,63.0,75%,1,1,0
1438,2023-12-03,Morehead St.,Chattanooga,72.0,70.0,59%,0,1,0
1439,2023-12-03,SMU,Texas A&M Commerce,77.0,63.0,91%,0,1,0
1440,2023-12-03,Nebraska,Creighton,71.0,75.0,36%,0,0,0
1441,2023-12-03,Samford,LaGrange,,,100%,0,1,0
1442,2023-12-03,Colorado,Pepperdine,83.0,66.0,95%,0,1,0
1443,2023-12-03,Ohio St.,Minnesota,76.0,63.0,87%,1,1,0
1444,2023-12-03,Missouri,Wichita St.,78.0,67.0,84%,0,1,0
1445,2023-12-03,Western Kentucky,Eastern Kentucky,75.0,74.0,55%,0,1,0
1446,2023-12-03,Morgan St.,Longwood,68.0,72.0,33%,0,0,0
1447,2023-12-03,Portland,Air Force,71.0,68.0,60%,0,1,0
1448,2023-12-03,Tennessee Tech,Alice Lloyd,,,100%,0,1,0
1449,2023-12-03,Fordham,Tulane,72.0,73.0,48%,0,0,0
1450,2023-12-03,Canisius,Saint Peter's,67.0,63.0,67%,1,1,0
1451,2023-12-03,Maine,Brown,68.0,69.0,49%,0,0,0
1452,2023-12-03,Mount St. Mary's,Siena,68.0,64.0,63%,1,1,0
1453,2023-12-03,Cal St. Fullerton,Stanton,,,100%,0,1,0
1454,2023-12-04,UTEP,Western New Mexico,,,100%,0,1,0
1455,2023-12-04,East Carolina,Maryland Eastern Shore,77.0,60.0,94%,0,1,0
1456,2023-12-04,Arkansas,Furman,82.0,66.0,93%,0,1,0
1457,2023-12-04,Alabama,Arkansas St.,83.0,63.0,96%,0,1,0
1458,2023-12-04,Purdue,Iowa,81.0,69.0,87%,1,1,0
1459,2023-12-04,Oregon St.,Cal Poly,71.0,57.0,89%,0,1,0
1460,2023-12-04,Coastal Carolina,St. Andrews Pres.,,,100%,0,1,0
1461,2023-12-04,North Dakota St.,San Jose St.,70.0,69.0,52%,0,1,0
1462,2023-12-04,Bellarmine,Boyce,,,100%,0,1,0
1463,2023-12-04,Georgia St.,Middle Georgia St.,,,100%,0,1,0
1464,2023-12-05,South Dakota St.,Kent St.,74.0,71.0,62%,0,1,0
1465,2023-12-05,Southern Illinois,Oklahoma St.,63.0,68.0,34%,0,0,0
1466,2023-12-05,Notre Dame,Western Michigan,74.0,62.0,86%,0,1,0
1467,2023-12-05,Utah Valley,Weber St.,70.0,68.0,57%,0,1,0
1468,2023-12-05,Army,Le Moyne,75.0,63.0,87%,0,1,0
1469,2023-12-05,Cal St. Bakersfield,Whittier,,,100%,0,1,0
1470,2023-12-05,Princeton,Drexel,70.0,67.0,60%,0,1,0
1471,2023-12-05,Kennesaw St.,UNC Asheville,70.0,71.0,47%,0,0,0
1472,2023-12-05,The Citadel,Pfeiffer,,,100%,0,1,0
1473,2023-12-05,Syracuse,Cornell,78.0,73.0,66%,0,1,0
1474,2023-12-05,Tulsa,Loyola Chicago,66.0,75.0,20%,0,0,0
1475,2023-12-05,Florida Gulf Coast,New College of Florida,,,100%,0,1,0
1476,2023-12-05,Virginia,North Carolina Central,75.0,53.0,98%,0,1,0
1477,2023-12-05,Albany,SUNY Potsdam,,,100%,0,1,0
1478,2023-12-05,Oklahoma,Providence,70.0,66.0,64%,0,1,0
1479,2023-12-05,Appalachian St.,Central Pennsylvania,,,100%,0,1,0
1480,2023-12-05,Austin Peay,Midway,,,100%,0,1,0
1481,2023-12-05,Kansas,UMKC,82.0,54.0,99%,0,1,0
1482,2023-12-05,Baylor,Seton Hall,75.0,65.0,83%,0,1,0
1483,2023-12-05,North Florida,Edward Waters,,,100%,0,1,0
1484,2023-12-05,Michigan,Indiana,72.0,68.0,63%,1,1,0
1485,2023-12-05,Utah,Southern Utah,79.0,61.0,95%,0,1,0
1486,2023-12-05,New Orleans,Belhaven,,,100%,0,1,0
1487,2023-12-05,Stephen F. Austin,Louisiana Tech,72.0,68.0,64%,0,1,0
1488,2023-12-05,Boise St.,North Texas,69.0,63.0,72%,0,1,0
1489,2023-12-05,Butler,Buffalo,76.0,64.0,86%,0,1,0
1490,2023-12-05,Georgia,Georgia Tech,75.0,65.0,81%,0,1,0
1491,2023-12-05,George Washington,Navy,74.0,67.0,75%,0,1,0
1492,2023-12-05,BYU,Evansville,85.0,59.0,99%,0,1,0
1493,2023-12-05,Kansas St.,Villanova,73.0,70.0,61%,0,1,0
1494,2023-12-05,Charlotte,Stetson,71.0,66.0,68%,0,1,0
1495,2023-12-05,Michigan St.,Wisconsin,68.0,64.0,65%,1,1,0
1496,2023-12-05,Grand Canyon,San Diego St.,65.0,69.0,37%,0,0,0
1497,2023-12-05,Tennessee,George Mason,75.0,57.0,96%,0,1,0
1498,2023-12-05,Delaware St.,Gwynedd Mercy,,,100%,0,1,0
1499,2023-12-05,McNeese St.,MUW,,,100%,0,1,0
1500,2023-12-05,High Point,Western Carolina,72.0,75.0,39%,0,0,0
1501,2023-12-05,Idaho,Pacific,66.0,77.0,16%,0,0,0
1502,2023-12-05,Saint Mary's,Cleveland St.,74.0,59.0,91%,0,1,0
1503,2023-12-05,Tarleton St.,Hardin Simmons,,,100%,0,1,0
1504,2023-12-05,North Carolina,Connecticut,70.0,73.0,63%,0,0,1
1505,2023-12-05,Florida,Merrimack,79.0,54.0,99%,0,1,0
1506,2023-12-05,Liberty,Mississippi Valley St.,79.0,53.0,99%,0,1,0
1507,2023-12-05,Mississippi,Mount St. Mary's,73.0,60.0,89%,0,1,0
1508,2023-12-05,UC San Diego,Occidental,,,100%,0,1,0
1509,2023-12-05,Northern Illinois,Indiana St.,72.0,76.0,34%,0,0,0
1510,2023-12-05,Florida Atlantic,Illinois,71.0,74.0,60%,0,0,1
1511,2023-12-05,Gonzaga,Arkansas Pine Bluff,93.0,59.0,99.9%,0,1,0
1512,2023-12-05,Wyoming,South Dakota School of,,,100%,0,1,0
1513,2023-12-05,Washington,Montana St.,78.0,62.0,93%,0,1,0
1514,2023-12-05,Middle Tennessee,Missouri St.,70.0,67.0,61%,0,1,0
1515,2023-12-05,Montana,Montana State Northern,,,100%,0,1,0
1516,2023-12-05,UMass Lowell,Fisher,,,100%,0,1,0
1517,2023-12-05,Fresno St.,Idaho St.,72.0,59.0,89%,0,1,0
1518,2023-12-05,Xavier,Delaware,82.0,65.0,94%,0,1,0
1519,2023-12-05,Winthrop,Queens,78.0,72.0,70%,0,1,0
1520,2023-12-05,Louisiana Monroe,Champion Christian,,,100%,0,1,0
1521,2023-12-05,Akron,Bradley,69.0,66.0,61%,0,1,0
1522,2023-12-05,Columbia,Lafayette,73.0,66.0,75%,0,1,0
1523,2023-12-05,Boston College,Central Connecticut,75.0,62.0,89%,0,1,0
1524,2023-12-06,Yale,Fairfield,75.0,61.0,90%,0,1,0
1525,2023-12-06,Boston University,Maine,67.0,66.0,52%,0,1,0
1526,2023-12-06,Marquette,Texas,74.0,70.0,65%,0,1,0
1527,2023-12-06,Niagara,St. Bonaventure,61.0,70.0,22%,0,0,0
1528,2023-12-06,Iona,Hofstra,74.0,73.0,53%,0,1,0
1529,2023-12-06,Nevada,UC Davis,76.0,67.0,81%,0,1,0
1530,2023-12-06,Texas Tech,Nebraska Omaha,78.0,59.0,96%,0,1,0
1531,2023-12-06,N.C. State,Maryland Eastern Shore,82.0,58.0,99%,0,1,0
1532,2023-12-06,Southern Indiana,Purdue Fort Wayne,72.0,73.0,50%,0,0,0
1533,2023-12-06,West Virginia,Pittsburgh,72.0,69.0,61%,0,1,0
1534,2023-12-06,Siena,Bryant,72.0,71.0,53%,0,1,0
1535,2023-12-06,Davidson,Campbell,73.0,61.0,86%,0,1,0
1536,2023-12-06,Texas A&M Corpus Chris,UT Rio Grande Valley,74.0,72.0,55%,0,1,0
1537,2023-12-06,Detroit Mercy,Ball St.,74.0,75.0,49%,0,0,0
1538,2023-12-06,Northeastern,Vermont,66.0,68.0,45%,0,0,0
1539,2023-12-06,SIU Edwardsville,Green Bay,78.0,66.0,86%,0,1,0
1540,2023-12-06,UT Arlington,UNT Dallas,,,100%,0,1,0
1541,2023-12-06,Ohio,Youngstown St.,78.0,71.0,74%,0,1,0
1542,2023-12-06,Illinois St.,Northern Kentucky,69.0,65.0,65%,0,1,0
1543,2023-12-06,Clemson,South Carolina,71.0,66.0,69%,0,1,0
1544,2023-12-06,Rhode Island,Brown,71.0,67.0,63%,0,1,0
1545,2023-12-06,UCF,Jacksonville,70.0,56.0,90%,0,1,0
1546,2023-12-06,Portland St.,Lewis & Clark,,,100%,0,1,0
1547,2023-12-06,Long Beach St.,Life Pacific,,,100%,0,1,0
1548,2023-12-06,St. Thomas,Milwaukee,76.0,73.0,58%,0,1,0
1549,2023-12-06,Coppin St.,Wagner,63.0,67.0,37%,0,0,0
1550,2023-12-06,Stony Brook,Stonehill,71.0,63.0,77%,0,1,0
1551,2023-12-06,Gardner Webb,Wofford,72.0,65.0,74%,0,1,0
1552,2023-12-06,Washington St.,UC Riverside,73.0,61.0,86%,0,1,0
1553,2023-12-06,St. John's,Sacred Heart,83.0,64.0,96%,0,1,0
